# participant_id, threatcond, gain_value, lose_value, time, Gamble?, group
423,safe,12,18,1016,n,patient
423,safe,10,16,1228,n,patient
423,safe,28,19,1544,n,patient
423,safe,30,13,1300,y,patient
423,safe,22,8,1102,y,patient
423,safe,12,17,1278,n,patient
423,safe,40,17,1701,n,patient
423,safe,36,15,1457,y,patient
423,safe,22,10,1657,y,patient
423,safe,32,13,1025,y,patient
423,safe,22,16,1917,y,patient
423,safe,34,13,998,y,patient
423,safe,14,9,1514,n,patient
423,safe,10,13,1081,n,patient
423,safe,16,8,1553,n,patient
423,safe,28,9,1165,y,patient
423,safe,18,18,1788,n,patient
423,safe,18,16,1640,y,patient
423,safe,36,10,1025,y,patient
423,safe,16,16,1568,n,patient
423,safe,26,13,1297,y,patient
423,safe,26,7,786,y,patient
423,safe,18,13,1361,n,patient
423,safe,38,10,1581,y,patient
423,safe,32,14,1821,y,patient
423,safe,18,14,1181,n,patient
423,safe,28,16,1065,y,patient
423,safe,14,6,1376,y,patient
423,safe,22,15,1273,y,patient
423,safe,10,17,1685,n,patient
423,safe,38,18,1804,y,patient
423,safe,10,19,1176,n,patient
423,safe,36,20,1400,n,patient
423,safe,30,10,1252,y,patient
423,safe,28,15,1588,y,patient
423,safe,38,5,1026,y,patient
423,safe,30,19,1426,y,patient
423,safe,24,15,1338,y,patient
423,safe,22,7,826,y,patient
423,safe,16,9,1753,n,patient
423,safe,36,8,1213,y,patient
423,safe,40,9,708,y,patient
423,safe,18,15,1584,n,patient
423,safe,20,19,1577,n,patient
423,safe,34,16,1197,y,patient
423,safe,36,9,765,y,patient
423,safe,34,11,1149,y,patient
423,safe,18,12,1577,n,patient
423,safe,14,19,1305,n,patient
423,safe,40,8,1062,y,patient
423,safe,32,5,938,y,patient
423,safe,26,6,955,y,patient
423,safe,24,20,1554,n,patient
423,safe,24,9,710,y,patient
423,safe,36,13,1143,y,patient
423,safe,26,10,1438,y,patient
423,safe,16,6,1734,n,patient
423,safe,30,7,1245,y,patient
423,safe,10,18,1705,n,patient
423,safe,36,12,1218,y,patient
423,safe,24,11,1118,y,patient
423,safe,20,17,1293,n,patient
423,safe,32,7,1265,y,patient
423,safe,24,6,1306,y,patient
423,safe,20,7,609,y,patient
423,safe,28,20,1277,n,patient
423,safe,24,5,865,y,patient
423,safe,14,17,1369,n,patient
423,safe,22,9,1193,y,patient
423,safe,24,14,1404,y,patient
423,safe,16,13,1748,n,patient
423,safe,26,12,1924,y,patient
423,safe,34,9,832,y,patient
423,safe,18,10,1409,y,patient
423,safe,40,12,1029,y,patient
423,safe,16,11,1020,y,patient
423,safe,36,19,1501,n,patient
423,safe,30,9,1140,y,patient
423,safe,34,5,727,y,patient
423,safe,40,16,1439,y,patient
423,safe,32,11,1299,y,patient
423,safe,12,5,1010,y,patient
423,safe,12,7,1706,y,patient
423,safe,14,10,842,y,patient
423,safe,12,20,1050,n,patient
423,safe,22,11,1726,y,patient
423,safe,26,5,726,y,patient
423,safe,34,20,1649,y,patient
423,safe,40,18,1265,y,patient
423,safe,12,11,1481,n,patient
423,safe,26,19,1489,y,patient
423,safe,32,15,1221,y,patient
423,safe,32,19,1565,n,patient
423,safe,26,15,1645,y,patient
423,safe,38,9,753,y,patient
423,safe,12,19,1063,n,patient
423,safe,30,8,662,y,patient
423,safe,28,13,1474,y,patient
423,safe,14,11,954,y,patient
423,safe,38,20,738,y,patient
423,safe,16,17,1075,n,patient
423,safe,14,14,1015,n,patient
423,safe,24,17,1366,n,patient
423,safe,16,14,1242,n,patient
423,safe,24,18,1498,n,patient
423,safe,38,11,1037,y,patient
423,safe,28,8,1038,y,patient
423,safe,28,6,893,y,patient
423,safe,14,20,1057,n,patient
423,safe,26,17,1338,n,patient
423,safe,30,14,1929,n,patient
423,safe,24,10,896,y,patient
423,safe,32,6,1014,y,patient
423,safe,10,11,946,n,patient
423,safe,18,5,1186,y,patient
423,safe,10,9,1182,n,patient
423,safe,24,12,1055,n,patient
423,safe,14,5,790,y,patient
423,safe,28,5,983,y,patient
423,safe,38,16,582,y,patient
423,safe,40,14,889,y,patient
423,safe,16,20,937,n,patient
423,safe,20,12,1165,y,patient
423,safe,36,6,1085,y,patient
423,safe,18,19,1417,n,patient
423,safe,36,7,593,y,patient
423,safe,24,19,1603,y,patient
423,safe,28,14,1512,y,patient
423,safe,34,15,1015,y,patient
423,safe,16,15,995,n,patient
423,safe,40,7,635,y,patient
423,safe,14,15,983,n,patient
423,safe,34,10,863,y,patient
423,safe,26,18,1199,y,patient
423,safe,30,18,1179,y,patient
423,safe,22,17,1043,n,patient
423,safe,24,13,1067,y,patient
423,safe,32,8,1006,y,patient
423,safe,22,5,1246,y,patient
423,safe,10,5,1310,y,patient
423,safe,10,14,1218,n,patient
423,safe,32,18,1570,y,patient
423,safe,34,18,1342,y,patient
423,safe,38,15,1222,y,patient
423,safe,20,16,1078,y,patient
423,safe,12,8,1054,n,patient
423,safe,38,8,1017,y,patient
423,safe,32,12,1449,y,patient
423,safe,30,16,1277,n,patient
423,safe,40,20,1181,n,patient
423,safe,40,13,1045,y,patient
423,safe,36,18,1489,y,patient
423,safe,22,13,1337,n,patient
423,safe,24,7,769,y,patient
423,safe,22,20,1081,n,patient
423,safe,18,11,1109,n,patient
423,safe,12,15,1332,n,patient
423,safe,22,12,1253,y,patient
423,safe,28,12,721,y,patient
423,safe,22,19,1073,n,patient
423,safe,32,20,1433,y,patient
423,safe,20,20,1185,n,patient
423,safe,30,15,1165,y,patient
423,safe,12,9,1325,n,patient
423,safe,20,13,1288,y,patient
423,safe,12,12,1183,n,patient
423,safe,32,16,1608,y,patient
423,safe,32,10,1415,y,patient
423,safe,32,9,659,y,patient
423,safe,16,5,1412,y,patient
423,safe,22,18,1408,n,patient
423,safe,40,15,1176,y,patient
423,safe,18,6,910,y,patient
423,safe,10,20,805,n,patient
423,safe,34,6,797,y,patient
423,safe,10,7,1657,n,patient
423,safe,16,7,1282,y,patient
423,safe,20,8,1913,y,patient
423,safe,38,14,861,y,patient
423,safe,12,6,1845,y,patient
423,safe,36,17,1309,y,patient
423,safe,26,9,813,y,patient
423,safe,40,19,1632,y,patient
423,safe,14,8,1704,n,patient
423,safe,18,9,1140,y,patient
423,safe,14,18,1141,n,patient
423,safe,22,6,844,y,patient
423,safe,40,6,797,y,patient
423,safe,28,7,845,y,patient
423,safe,30,5,558,y,patient
423,safe,28,10,805,y,patient
423,safe,20,9,816,y,patient
423,safe,26,20,1241,n,patient
423,safe,36,5,645,y,patient
423,safe,10,15,1316,n,patient
423,safe,12,13,1368,n,patient
423,safe,28,11,856,y,patient
423,safe,30,6,928,y,patient
423,safe,14,12,1688,y,patient
423,safe,36,16,1144,y,patient
423,safe,10,8,1595,n,patient
423,safe,12,16,1395,n,patient
423,safe,34,7,995,y,patient
423,safe,36,14,1792,y,patient
423,safe,34,8,634,y,patient
423,safe,20,6,790,y,patient
423,safe,10,6,1686,y,patient
423,safe,20,18,1522,n,patient
423,safe,10,12,1218,n,patient
423,safe,14,16,1073,n,patient
423,safe,18,17,1545,n,patient
423,safe,16,19,1605,n,patient
423,safe,30,11,1093,y,patient
423,safe,24,16,1449,n,patient
423,safe,16,10,1521,y,patient
423,safe,18,8,1065,y,patient
423,safe,14,13,921,n,patient
423,safe,30,20,1629,y,patient
423,safe,26,8,803,y,patient
423,safe,34,12,1223,y,patient
423,safe,28,18,1651,y,patient
423,safe,38,12,1407,y,patient
423,safe,40,5,1046,y,patient
423,safe,20,11,1711,y,patient
423,safe,32,17,1414,y,patient
423,safe,10,10,954,n,patient
423,safe,12,10,1059,n,patient
423,safe,36,11,1526,y,patient
423,safe,38,13,1261,y,patient
423,safe,18,7,1353,y,patient
423,safe,20,14,1929,n,patient
423,safe,38,6,905,y,patient
423,safe,24,8,1473,y,patient
423,safe,20,15,1053,n,patient
423,safe,20,5,726,y,patient
423,threat,14,17,1775,n,patient
423,threat,32,8,1150,y,patient
423,threat,22,19,1234,n,patient
423,threat,28,13,1139,n,patient
423,threat,18,5,887,y,patient
423,threat,28,11,1479,y,patient
423,threat,22,6,1055,y,patient
423,threat,24,18,1518,n,patient
423,threat,14,7,1666,n,patient
423,threat,34,7,778,y,patient
423,threat,14,12,934,n,patient
423,threat,12,18,1014,n,patient
423,threat,40,9,1238,y,patient
423,threat,36,9,1362,y,patient
423,threat,38,8,1202,y,patient
423,threat,32,19,1711,n,patient
423,threat,16,9,1343,y,patient
423,threat,26,18,1523,y,patient
423,threat,18,10,1651,y,patient
423,threat,30,13,1063,y,patient
423,threat,14,8,1535,y,patient
423,threat,20,5,855,y,patient
423,threat,24,10,783,y,patient
423,threat,16,7,1038,y,patient
423,threat,20,20,1026,n,patient
423,threat,36,19,1739,y,patient
423,threat,10,10,882,n,patient
423,threat,34,19,1430,y,patient
423,threat,36,17,967,y,patient
423,threat,36,18,1598,y,patient
423,threat,22,10,1513,y,patient
423,threat,20,9,792,y,patient
423,threat,20,7,816,y,patient
423,threat,22,17,1624,n,patient
423,threat,38,16,1140,y,patient
423,threat,34,6,1082,y,patient
423,threat,16,8,1338,n,patient
423,threat,24,5,978,y,patient
423,threat,20,15,1549,n,patient
423,threat,14,19,1293,n,patient
423,threat,20,13,1345,y,patient
423,threat,32,17,1241,y,patient
423,threat,14,13,1577,n,patient
423,threat,38,19,1353,y,patient
423,threat,16,5,840,y,patient
423,threat,32,16,1436,y,patient
423,threat,36,20,1099,y,patient
423,threat,14,16,1171,n,patient
423,threat,22,11,1423,y,patient
423,threat,30,14,1726,y,patient
423,threat,10,9,1007,n,patient
423,threat,38,17,1342,y,patient
423,threat,34,16,1455,y,patient
423,threat,20,18,1067,n,patient
423,threat,24,15,978,n,patient
423,threat,14,14,1019,n,patient
423,threat,14,15,1023,n,patient
423,threat,18,12,1902,y,patient
423,threat,28,19,1226,y,patient
423,threat,34,11,818,y,patient
423,threat,24,17,1913,n,patient
423,threat,36,6,832,y,patient
423,threat,36,15,596,y,patient
423,threat,24,6,1205,y,patient
423,threat,34,10,1116,y,patient
423,threat,34,8,1445,y,patient
423,threat,18,19,1056,n,patient
423,threat,22,16,1143,y,patient
423,threat,12,10,1763,n,patient
423,threat,30,16,1091,y,patient
423,threat,16,11,1435,n,patient
423,threat,26,20,1755,n,patient
423,threat,10,8,1071,n,patient
423,threat,32,7,943,y,patient
423,threat,30,19,1087,y,patient
423,threat,12,9,1186,n,patient
423,threat,22,5,992,y,patient
423,threat,10,11,953,n,patient
423,threat,40,19,1080,y,patient
423,threat,14,6,1660,y,patient
423,threat,34,18,1068,y,patient
423,threat,28,7,1260,y,patient
423,threat,18,13,1716,y,patient
423,threat,26,9,994,y,patient
423,threat,26,5,986,y,patient
423,threat,34,9,578,y,patient
423,threat,30,11,634,y,patient
423,threat,12,19,886,n,patient
423,threat,36,13,887,y,patient
423,threat,26,8,931,y,patient
423,threat,16,18,1298,n,patient
423,threat,28,9,731,y,patient
423,threat,14,9,1791,y,patient
423,threat,32,11,1495,y,patient
423,threat,10,7,1031,n,patient
423,threat,24,19,1371,y,patient
423,threat,18,18,795,n,patient
423,threat,10,13,914,n,patient
423,threat,24,11,1006,y,patient
423,threat,32,13,1206,y,patient
423,threat,16,14,1930,n,patient
423,threat,40,20,1090,n,patient
423,threat,24,7,1018,y,patient
423,threat,18,7,1763,y,patient
423,threat,10,12,887,n,patient
423,threat,10,14,1318,n,patient
423,threat,28,16,913,y,patient
423,threat,40,10,794,y,patient
423,threat,24,20,975,n,patient
423,threat,24,9,920,y,patient
423,threat,22,9,735,y,patient
423,threat,16,13,1019,n,patient
423,threat,38,15,1716,y,patient
423,threat,36,16,1672,y,patient
423,threat,20,14,1008,n,patient
423,threat,18,6,688,y,patient
423,threat,32,10,831,y,patient
423,threat,26,11,1523,y,patient
423,threat,26,10,987,y,patient
423,threat,40,15,995,y,patient
423,threat,30,12,1391,y,patient
423,threat,32,6,1039,y,patient
423,threat,40,5,671,y,patient
423,threat,20,17,995,n,patient
423,threat,28,12,1493,y,patient
423,threat,12,14,1257,n,patient
423,threat,18,15,1104,n,patient
423,threat,38,9,1036,y,patient
423,threat,22,13,1036,n,patient
423,threat,16,16,952,n,patient
423,threat,32,12,1145,y,patient
423,threat,28,20,1840,y,patient
423,threat,16,10,1315,y,patient
423,threat,28,15,868,y,patient
423,threat,10,16,1947,n,patient
423,threat,20,16,756,n,patient
423,threat,16,12,1360,n,patient
423,threat,36,12,1847,y,patient
423,threat,40,17,731,y,patient
423,threat,12,11,1190,n,patient
423,threat,22,14,1626,n,patient
423,threat,28,10,944,y,patient
423,threat,16,15,865,n,patient
423,threat,38,5,720,y,patient
423,threat,28,17,1289,y,patient
423,threat,40,13,1037,y,patient
423,threat,36,11,693,y,patient
423,threat,30,20,1533,n,patient
423,threat,40,8,897,y,patient
423,threat,28,6,1113,y,patient
423,threat,26,7,709,y,patient
423,threat,12,15,1428,n,patient
423,threat,10,6,772,y,patient
423,threat,34,12,1316,y,patient
423,threat,18,11,1296,y,patient
423,threat,36,8,1214,y,patient
423,threat,30,9,926,y,patient
423,threat,14,10,1042,y,patient
423,threat,36,14,689,y,patient
423,threat,12,16,945,n,patient
423,threat,12,12,848,n,patient
423,threat,30,6,980,y,patient
423,threat,34,13,789,y,patient
423,threat,38,6,593,y,patient
423,threat,16,6,785,y,patient
423,threat,12,20,1129,n,patient
423,threat,34,5,981,y,patient
423,threat,24,8,870,y,patient
423,threat,10,18,1076,n,patient
423,threat,22,8,861,y,patient
423,threat,24,14,1289,y,patient
423,threat,12,5,1688,y,patient
423,threat,28,5,716,y,patient
423,threat,22,7,1020,y,patient
423,threat,22,12,952,n,patient
423,threat,14,11,1151,n,patient
423,threat,20,11,1216,y,patient
423,threat,20,10,1180,n,patient
423,threat,16,20,1531,n,patient
423,threat,30,10,1693,y,patient
423,threat,18,14,1449,n,patient
423,threat,20,8,938,y,patient
423,threat,10,19,734,n,patient
423,threat,12,6,1029,n,patient
423,threat,18,9,621,y,patient
423,threat,32,5,715,y,patient
423,threat,34,15,1279,y,patient
423,threat,12,13,1166,n,patient
423,threat,12,17,919,n,patient
423,threat,20,6,1635,y,patient
423,threat,26,6,1443,y,patient
423,threat,14,18,1195,n,patient
423,threat,40,12,851,y,patient
423,threat,22,18,1007,n,patient
423,threat,32,20,1062,y,patient
423,threat,22,20,1658,y,patient
423,threat,36,10,1227,y,patient
423,threat,40,6,986,y,patient
423,threat,32,14,1315,y,patient
423,threat,16,19,839,n,patient
423,threat,28,18,1878,n,patient
423,threat,38,11,1144,y,patient
423,threat,14,5,1492,y,patient
423,threat,18,16,923,n,patient
423,threat,26,15,1599,n,patient
423,threat,14,20,968,n,patient
423,threat,28,8,1068,y,patient
423,threat,34,17,1059,y,patient
423,threat,38,18,1100,y,patient
423,threat,40,7,707,y,patient
423,threat,40,14,839,y,patient
423,threat,18,8,990,y,patient
423,threat,36,7,1305,y,patient
423,threat,38,12,741,y,patient
423,threat,26,17,821,y,patient
423,threat,30,15,605,y,patient
423,threat,10,20,1012,n,patient
423,threat,16,17,916,n,patient
423,threat,34,14,1376,y,patient
423,threat,32,9,776,y,patient
423,threat,10,17,863,n,patient
423,threat,12,8,1643,n,patient
423,threat,38,13,1618,n,patient
423,threat,34,20,1918,n,patient
423,threat,40,18,1423,n,patient
423,threat,26,16,1198,n,patient
423,threat,30,18,1258,y,patient
423,threat,38,14,931,y,patient
423,threat,26,19,1218,y,patient
423,threat,30,8,818,y,patient
423,threat,18,20,982,n,patient
423,threat,22,15,1342,n,patient
423,threat,40,11,1268,y,patient
423,threat,40,16,1160,y,patient
423,threat,28,14,1311,y,patient
423,threat,30,7,752,y,patient
423,threat,18,17,1124,n,patient
423,threat,10,5,788,y,patient
423,threat,30,5,771,y,patient
423,threat,38,10,1483,y,patient
423,threat,26,13,1080,n,patient
423,threat,12,7,1743,y,patient
423,threat,20,19,1176,n,patient
423,threat,38,7,919,y,patient
423,threat,38,20,1219,y,patient
423,threat,26,12,1043,n,patient
423,threat,36,5,1339,y,patient
423,threat,20,12,1286,y,patient
424,safe,24,20,1656,y,patient
424,safe,22,12,893,n,patient
424,safe,18,7,836,y,patient
424,safe,22,6,973,y,patient
424,safe,38,6,777,y,patient
424,safe,32,19,1312,n,patient
424,safe,38,8,828,y,patient
424,safe,40,8,1067,y,patient
424,safe,14,13,1003,n,patient
424,safe,28,14,1323,n,patient
424,safe,32,13,1071,y,patient
424,safe,40,18,927,y,patient
424,safe,26,6,1278,y,patient
424,safe,10,6,1183,n,patient
424,safe,36,14,1515,y,patient
424,safe,18,15,1028,n,patient
424,safe,36,17,936,y,patient
424,safe,34,6,969,y,patient
424,safe,22,11,1352,n,patient
424,safe,20,13,1460,n,patient
424,safe,14,15,1557,n,patient
424,safe,32,6,1192,y,patient
424,safe,16,14,967,n,patient
424,safe,36,13,1136,y,patient
424,safe,10,14,964,n,patient
424,safe,36,10,1132,y,patient
424,safe,28,20,1132,n,patient
424,safe,40,7,1228,n,patient
424,safe,16,6,1424,n,patient
424,safe,16,12,1166,n,patient
424,safe,36,19,1463,n,patient
424,safe,18,19,1649,n,patient
424,safe,24,9,1554,n,patient
424,safe,30,16,1081,n,patient
424,safe,24,6,1426,n,patient
424,safe,12,14,877,n,patient
424,safe,10,18,564,n,patient
424,safe,26,14,1229,n,patient
424,safe,10,12,836,n,patient
424,safe,34,10,936,y,patient
424,safe,28,7,1041,y,patient
424,safe,12,20,840,n,patient
424,safe,22,9,1196,y,patient
424,safe,10,10,924,n,patient
424,safe,30,18,1128,n,patient
424,safe,20,14,783,n,patient
424,safe,40,10,1395,y,patient
424,safe,12,11,969,n,patient
424,safe,14,16,1040,n,patient
424,safe,16,19,740,y,patient
424,safe,24,13,1452,n,patient
424,safe,40,19,824,y,patient
424,safe,34,5,975,y,patient
424,safe,12,6,896,n,patient
424,safe,22,19,1212,n,patient
424,safe,38,5,667,y,patient
424,safe,30,15,1436,n,patient
424,safe,36,20,1346,n,patient
424,safe,40,17,1342,y,patient
424,safe,22,5,1295,y,patient
424,safe,12,15,1451,n,patient
424,safe,12,16,963,n,patient
424,safe,38,17,1363,n,patient
424,safe,24,5,1298,y,patient
424,safe,24,14,1048,n,patient
424,safe,14,19,852,n,patient
424,safe,40,9,660,y,patient
424,safe,28,8,1325,y,patient
424,safe,40,11,1105,y,patient
424,safe,18,5,1041,n,patient
424,safe,14,12,769,n,patient
424,safe,40,20,1117,y,patient
424,safe,18,14,964,n,patient
424,safe,38,18,1244,n,patient
424,safe,28,6,1676,n,patient
424,safe,28,18,1216,n,patient
424,safe,24,16,808,n,patient
424,safe,12,12,680,n,patient
424,safe,34,9,1048,y,patient
424,safe,38,11,1273,y,patient
424,safe,40,16,1137,n,patient
424,safe,14,9,969,n,patient
424,safe,16,7,685,n,patient
424,safe,32,7,1422,y,patient
424,safe,32,5,925,y,patient
424,safe,18,8,833,n,patient
424,safe,34,18,1137,n,patient
424,safe,40,6,832,y,patient
424,safe,16,16,780,n,patient
424,safe,12,19,989,n,patient
424,safe,30,12,1020,y,patient
424,safe,20,18,1013,n,patient
424,safe,16,5,721,n,patient
424,safe,12,10,769,n,patient
424,safe,34,19,1124,n,patient
424,safe,40,13,1032,y,patient
424,safe,32,12,1657,n,patient
424,safe,36,15,1309,n,patient
424,safe,16,9,1203,n,patient
424,safe,26,17,943,n,patient
424,safe,28,5,920,y,patient
424,safe,22,16,823,n,patient
424,safe,26,19,1011,n,patient
424,safe,40,12,1123,y,patient
424,safe,30,20,1443,n,patient
424,safe,16,10,1082,n,patient
424,safe,26,10,1286,n,patient
424,safe,14,18,1047,n,patient
424,safe,28,12,1990,y,patient
424,safe,38,15,1015,y,patient
424,safe,22,10,795,n,patient
424,safe,28,11,912,y,patient
424,safe,34,20,1640,n,patient
424,safe,14,10,700,n,patient
424,safe,12,9,637,n,patient
424,safe,24,7,1044,y,patient
424,safe,36,18,992,n,patient
424,safe,36,16,1064,n,patient
424,safe,14,7,888,n,patient
424,safe,36,11,991,y,patient
424,safe,28,17,851,n,patient
424,safe,38,9,827,y,patient
424,safe,20,9,719,n,patient
424,safe,26,7,887,y,patient
424,safe,30,11,1175,y,patient
424,safe,30,8,967,y,patient
424,safe,16,17,783,n,patient
424,safe,20,17,831,n,patient
424,safe,26,16,847,n,patient
424,safe,10,13,683,n,patient
424,safe,24,18,836,n,patient
424,safe,12,13,715,n,patient
424,safe,14,6,831,n,patient
424,safe,26,9,856,y,patient
424,safe,30,13,1454,y,patient
424,safe,38,14,1098,n,patient
424,safe,28,9,850,y,patient
424,safe,32,10,946,y,patient
424,safe,34,8,894,y,patient
424,safe,34,15,1063,n,patient
424,safe,38,10,838,y,patient
424,safe,40,14,1162,n,patient
424,safe,26,5,841,y,patient
424,safe,38,13,1224,y,patient
424,safe,30,10,999,y,patient
424,safe,22,13,1192,n,patient
424,safe,10,20,1276,n,patient
424,safe,24,12,1044,n,patient
424,safe,34,12,927,y,patient
424,safe,18,20,743,n,patient
424,safe,28,15,1103,n,patient
424,safe,34,7,927,y,patient
424,safe,28,10,1091,y,patient
424,safe,20,15,691,n,patient
424,safe,18,10,759,n,patient
424,safe,32,16,1015,n,patient
424,safe,16,15,982,n,patient
424,safe,20,8,1134,n,patient
424,safe,36,7,922,y,patient
424,safe,38,12,1161,y,patient
424,safe,10,5,921,n,patient
424,safe,18,9,889,n,patient
424,safe,10,9,1268,n,patient
424,safe,38,20,1316,y,patient
424,safe,10,11,764,n,patient
424,safe,20,7,672,n,patient
424,safe,30,7,1072,y,patient
424,safe,26,12,1112,n,patient
424,safe,12,18,848,n,patient
424,safe,16,18,828,n,patient
424,safe,36,6,867,y,patient
424,safe,32,20,886,n,patient
424,safe,20,12,863,n,patient
424,safe,32,18,1102,n,patient
424,safe,12,17,967,n,patient
424,safe,36,9,765,y,patient
424,safe,14,20,737,n,patient
424,safe,18,12,992,n,patient
424,safe,36,8,820,y,patient
424,safe,24,11,1101,n,patient
424,safe,40,5,684,y,patient
424,safe,34,17,1112,n,patient
424,safe,18,6,1047,n,patient
424,safe,20,16,1000,n,patient
424,safe,32,9,924,y,patient
424,safe,24,19,811,n,patient
424,safe,20,10,900,n,patient
424,safe,34,11,1064,y,patient
424,safe,18,18,912,n,patient
424,safe,22,20,1279,n,patient
424,safe,22,18,923,n,patient
424,safe,20,19,933,n,patient
424,safe,24,17,949,n,patient
424,safe,16,8,1097,n,patient
424,safe,26,8,1265,y,patient
424,safe,30,6,1104,y,patient
424,safe,40,15,980,y,patient
424,safe,24,10,1084,n,patient
424,safe,14,5,888,n,patient
424,safe,22,15,808,n,patient
424,safe,30,19,1144,n,patient
424,safe,22,14,740,n,patient
424,safe,30,14,1477,y,patient
424,safe,34,16,923,n,patient
424,safe,14,17,724,n,patient
424,safe,28,16,784,n,patient
424,safe,14,8,856,n,patient
424,safe,10,7,944,n,patient
424,safe,18,17,1121,n,patient
424,safe,30,17,1101,n,patient
424,safe,34,14,1060,n,patient
424,safe,10,19,700,n,patient
424,safe,36,12,1024,y,patient
424,safe,26,20,896,n,patient
424,safe,16,13,704,n,patient
424,safe,22,7,1232,y,patient
424,safe,10,8,680,n,patient
424,safe,32,17,883,n,patient
424,safe,12,7,603,n,patient
424,safe,38,16,1023,n,patient
424,safe,32,14,1015,n,patient
424,safe,10,17,1015,n,patient
424,safe,18,11,1071,n,patient
424,safe,32,11,774,n,patient
424,safe,12,5,661,n,patient
424,safe,36,5,753,y,patient
424,safe,12,8,689,n,patient
424,safe,14,11,725,n,patient
424,safe,10,15,981,n,patient
424,safe,16,20,993,n,patient
424,safe,20,11,753,n,patient
424,safe,22,8,745,y,patient
424,safe,20,5,1248,n,patient
424,safe,18,16,1096,n,patient
424,safe,26,11,1052,y,patient
424,safe,38,7,723,y,patient
424,safe,20,20,735,n,patient
424,safe,30,5,1400,y,patient
424,safe,32,15,892,n,patient
424,safe,26,15,1301,n,patient
424,safe,34,13,1057,y,patient
424,safe,16,11,834,n,patient
424,safe,28,13,753,n,patient
424,safe,26,18,909,n,patient
424,safe,24,8,1142,y,patient
424,safe,18,13,614,n,patient
424,safe,24,15,1213,n,patient
424,safe,38,19,837,n,patient
424,safe,30,9,785,y,patient
424,safe,32,8,1056,y,patient
424,safe,22,17,828,n,patient
424,safe,26,13,693,n,patient
424,safe,14,14,697,n,patient
424,safe,10,16,849,n,patient
424,safe,20,6,1112,y,patient
424,threat,38,15,1014,y,patient
424,threat,14,9,1254,n,patient
424,threat,38,7,1034,y,patient
424,threat,10,11,785,n,patient
424,threat,16,13,1014,n,patient
424,threat,10,7,894,n,patient
424,threat,20,13,1721,n,patient
424,threat,20,9,1138,y,patient
424,threat,14,20,1201,n,patient
424,threat,32,13,1045,y,patient
424,threat,32,12,1117,y,patient
424,threat,38,6,1037,y,patient
424,threat,38,18,1165,n,patient
424,threat,34,11,981,y,patient
424,threat,38,11,953,y,patient
424,threat,24,8,1681,n,patient
424,threat,40,6,927,y,patient
424,threat,30,6,1022,y,patient
424,threat,14,13,1106,n,patient
424,threat,24,7,1075,y,patient
424,threat,36,17,1031,n,patient
424,threat,10,6,1118,n,patient
424,threat,18,8,1694,n,patient
424,threat,28,20,1194,n,patient
424,threat,10,20,1769,n,patient
424,threat,12,20,1234,n,patient
424,threat,32,7,1182,y,patient
424,threat,22,19,1446,n,patient
424,threat,40,16,982,y,patient
424,threat,16,15,849,n,patient
424,threat,40,7,1089,y,patient
424,threat,34,20,1009,n,patient
424,threat,26,6,1335,y,patient
424,threat,26,18,1199,n,patient
424,threat,32,6,939,y,patient
424,threat,26,17,916,n,patient
424,threat,18,16,819,n,patient
424,threat,16,8,1419,n,patient
424,threat,26,12,1383,n,patient
424,threat,16,19,831,n,patient
424,threat,14,17,791,n,patient
424,threat,36,14,1315,n,patient
424,threat,12,15,755,n,patient
424,threat,22,10,1011,n,patient
424,threat,24,17,802,n,patient
424,threat,28,17,1329,y,patient
424,threat,24,16,808,n,patient
424,threat,18,14,1105,n,patient
424,threat,18,12,1483,n,patient
424,threat,38,16,1348,n,patient
424,threat,32,15,898,n,patient
424,threat,30,10,1190,y,patient
424,threat,24,19,974,n,patient
424,threat,14,7,810,n,patient
424,threat,24,9,834,n,patient
424,threat,32,18,1050,n,patient
424,threat,40,20,1210,n,patient
424,threat,34,10,1461,y,patient
424,threat,16,18,1253,n,patient
424,threat,26,11,1105,n,patient
424,threat,20,7,1386,n,patient
424,threat,18,13,985,n,patient
424,threat,22,8,1314,n,patient
424,threat,10,9,999,n,patient
424,threat,16,17,902,n,patient
424,threat,36,9,1007,y,patient
424,threat,20,17,843,n,patient
424,threat,12,5,1411,n,patient
424,threat,24,6,1019,n,patient
424,threat,14,11,1191,n,patient
424,threat,12,14,822,n,patient
424,threat,40,15,758,y,patient
424,threat,20,12,890,n,patient
424,threat,14,5,618,n,patient
424,threat,18,10,1030,n,patient
424,threat,34,8,1174,y,patient
424,threat,20,5,802,n,patient
424,threat,10,18,1315,n,patient
424,threat,14,16,778,n,patient
424,threat,36,15,1544,n,patient
424,threat,16,11,775,n,patient
424,threat,30,18,1280,y,patient
424,threat,24,15,1094,n,patient
424,threat,26,13,1426,y,patient
424,threat,30,13,1155,y,patient
424,threat,32,20,1199,n,patient
424,threat,28,9,1094,y,patient
424,threat,16,9,1255,n,patient
424,threat,10,13,790,n,patient
424,threat,28,11,1162,y,patient
424,threat,34,15,1458,y,patient
424,threat,22,5,1545,n,patient
424,threat,24,18,1680,n,patient
424,threat,10,19,1225,n,patient
424,threat,40,9,776,y,patient
424,threat,32,10,942,y,patient
424,threat,34,14,1793,n,patient
424,threat,12,7,1170,n,patient
424,threat,10,15,998,n,patient
424,threat,28,12,1030,y,patient
424,threat,20,15,838,n,patient
424,threat,32,9,886,y,patient
